[Node list of texts and gods attested in them. This data was used for creating networks with full texts.]
Text	God
saao-saa10/P334461	Nabu
saao-saa10/P334461	Marduk
saao-saa10/P334461	Aššur
saao-saa10/P334461	Sin
saao-saa10/P334461	Šamaš
saao-saa10/P334461	Bel
saao-saa10/P334461	Nergal
saao-saa10/P334461	Ištar
saao-saa10/P334461	Adad
saao-saa10/P334461	Šala
saao-saa10/P334462	Nabu
saao-saa10/P334462	Marduk
saao-saa10/P334463	Nabu
saao-saa10/P334463	Marduk
saao-saa10/P334463	Bel
saao-saa10/P334464	Nabu
saao-saa10/P334464	Marduk
saao-saa10/P334465	Nabu
saao-saa10/P334465	Marduk
saao-saa10/P334465	Sin
saao-saa10/P334465	Ningal
saao-saa10/P334467	Nabu
saao-saa10/P334467	Marduk
saao-saa10/P334467	Sin
saao-saa10/P334467	Ningal
saao-saa10/P334468	Nabu
saao-saa10/P334468	Marduk
saao-saa10/P334469	Nabu
saao-saa10/P334469	Marduk
saao-saa10/P334469	Ištar
saao-saa10/P334469	Sin
saao-saa10/P334470	Nabu
saao-saa10/P334470	Marduk
saao-saa10/P334471	Nabu
saao-saa10/P334471	Marduk
saao-saa10/P334471	Nusku
saao-saa10/P334472	Nabu
saao-saa10/P334472	Marduk
saao-saa10/P334472	Šamaš
saao-saa10/P334473	Nabu
saao-saa10/P334473	Marduk
saao-saa10/P334474	Nabu
saao-saa10/P334474	Marduk
saao-saa10/P334474	Šamaš
saao-saa10/P334475	Nabu
saao-saa10/P334475	Marduk
saao-saa10/P334475	Mullissu
saao-saa10/P334476	Nabu
saao-saa10/P334476	Marduk
saao-saa10/P334477	Nabu
saao-saa10/P334477	Marduk
saao-saa10/P334477	Enlil
saao-saa10/P334477	Aššur
saao-saa10/P334477	Enmešara
saao-saa10/P334477	Nergal
saao-saa10/P334477	Šamaš
saao-saa10/P334477	Sin
saao-saa10/P334477	Bel
saao-saa10/P334478	Nabu
saao-saa10/P334478	Marduk
saao-saa10/P334479	Nabu
saao-saa10/P334479	Marduk
saao-saa10/P334485	Nabu
saao-saa10/P334485	Marduk
saao-saa10/P334485	Šamaš
saao-saa10/P334486	Nabu
saao-saa10/P334486	Marduk
saao-saa10/P334487	Nabu
saao-saa10/P334487	Marduk
saao-saa10/P334488	Nabu
saao-saa10/P334488	Marduk
saao-saa10/P334490	Nabu
saao-saa10/P334490	Marduk
saao-saa10/P334491	Nabu
saao-saa10/P334491	Marduk
saao-saa10/P334493	Nabu
saao-saa10/P334493	Marduk
saao-saa10/P334493	Ištar
saao-saa10/P334494	Aššur
saao-saa10/P334494	Bel
saao-saa10/P334494	Nabu
saao-saa10/P334494	Sin
saao-saa10/P334494	Nergal
saao-saa10/P334494	Ištar
saao-saa10/P334509	Aššur
saao-saa10/P334509	Sin
saao-saa10/P334509	Šamaš
saao-saa10/P334509	Ninurta
saao-saa10/P334509	Gula
saao-saa10/P334510	Nabu
saao-saa10/P334510	Marduk
saao-saa10/P334510	Belet-parṣi
saao-saa10/P334511	Aššur
saao-saa10/P334511	Šamaš
saao-saa10/P334511	Bel
saao-saa10/P334511	Nabu
saao-saa10/P334525	Nabu
saao-saa10/P334525	Marduk
saao-saa10/P334525	Aššur
saao-saa10/P334525	Šamaš
saao-saa10/P334527	Nabu
saao-saa10/P334527	Marduk
saao-saa10/P334527	Bel
saao-saa10/P334527	Belet-balaṭi
saao-saa10/P334527	Aššur
saao-saa10/P334530	Nabu
saao-saa10/P334530	Marduk
saao-saa10/P334530	Sin
saao-saa10/P334530	Šamaš
saao-saa10/P334530	Anu
saao-saa10/P334530	Enlil
saao-saa10/P334531	Nabu
saao-saa10/P334531	Marduk
saao-saa10/P334532	Nabu
saao-saa10/P334532	Marduk
saao-saa10/P334532	Belet
saao-saa10/P334547	Nabu
saao-saa10/P334547	Marduk
saao-saa10/P334569	Nabu
saao-saa10/P334569	Marduk
saao-saa10/P334569	Sin
saao-saa10/P334571	Nabu
saao-saa10/P334571	Marduk
saao-saa10/P334571	Sin
saao-saa10/P334571	Šamaš
saao-saa10/P334582	Nabu
saao-saa10/P334582	Marduk
saao-saa10/P334582	Ištar
saao-saa10/P334582	Sin
saao-saa10/P334604	Nabu
saao-saa10/P334604	Marduk
saao-saa10/P334604	Sin
saao-saa10/P334605	Nabu
saao-saa10/P334605	Marduk
saao-saa10/P334605	Sin
saao-saa10/P334605	Šamaš
saao-saa10/P334614	Aššur
saao-saa10/P334614	Sin
saao-saa10/P334614	Šamaš
saao-saa10/P334614	Nabu
saao-saa10/P334614	Marduk
saao-saa10/P334620	Nabu
saao-saa10/P334620	Marduk
saao-saa10/P334620	Sin
saao-saa10/P334626	Aššur
saao-saa10/P334626	Enlil
saao-saa10/P334626	Sin
saao-saa10/P334626	Šamaš
saao-saa10/P334626	Nabu
saao-saa10/P334626	Marduk
saao-saa10/P334626	Belet-Ninua
saao-saa10/P334626	Ištar
saao-saa10/P334626	Nusku
saao-saa10/P334626	Adad
saao-saa10/P334626	Bel
saao-saa10/P334626	Ninurta
saao-saa10/P334626	Nergal
saao-saa10/P334628	Nabu
saao-saa10/P334628	Marduk
saao-saa10/P334628	Bel
saao-saa10/P334630	Nabu
saao-saa10/P334630	Marduk
saao-saa10/P334645	Nabu
saao-saa10/P334645	Marduk
saao-saa10/P334645	Aššur
saao-saa10/P334645	Sin
saao-saa10/P334645	Šamaš
saao-saa10/P334645	Bel
saao-saa10/P334645	Nergal
saao-saa10/P334645	Ištar
saao-saa10/P334655	Nabu
saao-saa10/P334655	Marduk
saao-saa10/P334655	Anu
saao-saa10/P334655	Namtar
saao-saa10/P334655	Gula
saao-saa10/P334655	Belet-ṣeri
saao-saa10/P334660	Nabu
saao-saa10/P334660	Marduk
saao-saa10/P334675	Nabu
saao-saa10/P334675	Tašmetu
saao-saa10/P334690	Nabu
saao-saa10/P334690	Marduk
saao-saa10/P334690	Sin
saao-saa10/P334714	Sin
saao-saa10/P334714	Šamaš
saao-saa10/P334719	Aššur
saao-saa10/P334719	Sin
saao-saa10/P334719	Šamaš
saao-saa10/P334719	Bel
saao-saa10/P334719	Nabu
saao-saa10/P334719	Nergal
saao-saa10/P334719	Ištar
saao-saa10/P334733	Nabu
saao-saa10/P334733	Marduk
saao-saa10/P334733	Sin
saao-saa10/P334736	Nabu
saao-saa10/P334736	Marduk
saao-saa10/P334745	Nabu
saao-saa10/P334745	Marduk
saao-saa10/P334747	Šamaš
saao-saa10/P334747	Nergal
saao-saa10/P334748	Nabu
saao-saa10/P334748	Marduk
saao-saa10/P334748	Sin
saao-saa10/P334748	Šamaš
saao-saa10/P334751	Nabu
saao-saa10/P334751	Marduk
saao-saa10/P334757	Aššur
saao-saa10/P334757	Sin
saao-saa10/P334757	Šamaš
saao-saa10/P334757	Nabu
saao-saa10/P334757	Marduk
saao-saa10/P334757	Ningal
saao-saa10/P334757	Nusku
saao-saa10/P334760	Nabu
saao-saa10/P334760	Marduk
saao-saa10/P334760	Sin
saao-saa10/P334767	Nabu
saao-saa10/P334767	Marduk
saao-saa10/P334767	Enlil
saao-saa10/P334767	Mullissu
saao-saa10/P334767	Aššur
saao-saa10/P334767	Sin
saao-saa10/P334767	Ningal
saao-saa10/P334767	Šamaš
saao-saa10/P334767	Ea
saao-saa10/P334767	Adad
saao-saa10/P334767	Šala
saao-saa10/P334767	Zarpanitu
saao-saa10/P334767	Tašmetu
saao-saa10/P334767	Ištar
saao-saa10/P334767	Ninurta
saao-saa10/P334767	Gula
saao-saa10/P334767	Nergal
saao-saa10/P334767	Laṣ
saao-saa10/P334768	Ninurta
saao-saa10/P334768	Gula
saao-saa10/P334770	Nabu
saao-saa10/P334770	Marduk
saao-saa10/P334775	Nabu
saao-saa10/P334775	Marduk
saao-saa10/P334775	Aššur
saao-saa10/P334775	Bel
saao-saa10/P334790	Nabu
saao-saa10/P334790	Marduk
saao-saa10/P334790	Nanaya
saao-saa10/P334790	Belet
saao-saa10/P334797	Išum
saao-saa10/P334797	Sin
saao-saa10/P334802	Nabu
saao-saa10/P334802	Marduk
saao-saa10/P334802	Aššur
saao-saa10/P334802	Mullissu
saao-saa10/P334802	Sin
saao-saa10/P334802	Šamaš
saao-saa10/P334802	Ningal
saao-saa10/P334829	Marduk
saao-saa10/P334829	Zarpanitu
saao-saa10/P334829	Nabu
saao-saa10/P334829	Tašmetu
saao-saa10/P334829	Ištar
saao-saa10/P334829	Ninurta
saao-saa10/P334829	Gula
saao-saa10/P334829	Nergal
saao-saa10/P334829	Laṣ
saao-saa10/P334829	Šamaš
saao-saa10/P334829	Anu
saao-saa10/P334829	Enlil
saao-saa10/P334829	Ea
saao-saa10/P334852	Aššur
saao-saa10/P334852	Sin
saao-saa10/P334852	Šamaš
saao-saa10/P334852	Bel
saao-saa10/P334852	Nabu
saao-saa10/P334856	Nabu
saao-saa10/P334856	Marduk
saao-saa10/P334856	Belet-parṣi
saao-saa10/P334872	Nabu
saao-saa10/P334872	Marduk
saao-saa10/P334873	Nabu
saao-saa10/P334873	Marduk
saao-saa10/P334874	Nabu
saao-saa10/P334874	Marduk
saao-saa10/P334874	Amurru
saao-saa10/P334876	Nabu
saao-saa10/P334876	Marduk
saao-saa10/P334876	Sin
saao-saa10/P334876	Šamaš
saao-saa10/P334877	Nabu
saao-saa10/P334877	Marduk
saao-saa10/P334877	Bel
saao-saa10/P334877	Sin
saao-saa10/P334879	Nabu
saao-saa10/P334879	Marduk
saao-saa10/P334881	Nabu
saao-saa10/P334881	Marduk
saao-saa10/P334883	Sin
saao-saa10/P334883	Ereškigal
saao-saa10/P334885	Nabu
saao-saa10/P334885	Marduk
saao-saa10/P334908	Nabu
saao-saa10/P334908	Marduk
saao-saa10/P334908	Ištar
saao-saa10/P334908	Sin
saao-saa10/P334911	Nabu
saao-saa10/P334911	Marduk
saao-saa10/P334911	Sin
saao-saa10/P336173	Nabu
saao-saa10/P336173	Marduk
saao-saa10/P336173	Ištar
saao-saa10/P336173	Sin
saao-saa10/P336679	Nabu
saao-saa10/P336679	Marduk
saao-saa10/P336679	Sin
saao-saa10/P336679	Šamaš
saao-saa10/P336680	Nabu
saao-saa10/P336680	Marduk
saao-saa13/P237235	Nabu
saao-saa13/P237235	Marduk
saao-saa13/P237244	Nabu
saao-saa13/P237244	Marduk
saao-saa13/P237244	Bel
saao-saa13/P237672	Marduk
saao-saa13/P237672	Zarpanitu
saao-saa13/P237815	Marduk
saao-saa13/P237815	Zarpanitu
saao-saa13/P237815	Bel
saao-saa13/P237825	Marduk
saao-saa13/P237825	Zarpanitu
saao-saa13/P237825	Bel
saao-saa13/P237841	Marduk
saao-saa13/P237841	Zarpanitu
saao-saa13/P237841	Anu
saao-saa13/P237841	Bel
saao-saa13/P238742	Belet
saao-saa13/P238742	Marduk
saao-saa13/P238742	Zarpanitu
saao-saa13/P285573	Adad
saao-saa13/P285573	Baba
saao-saa13/P313426	Nabu
saao-saa13/P313426	Marduk
saao-saa13/P313433	Aššur
saao-saa13/P313433	Ištar
saao-saa13/P313466	Aššur
saao-saa13/P313466	Ištar
saao-saa13/P313544	Nabu
saao-saa13/P313544	Marduk
saao-saa13/P313556	Nabu
saao-saa13/P313556	Marduk
saao-saa13/P313556	Nergal
saao-saa13/P313556	Amurru
saao-saa13/P313556	Lugalbanda
saao-saa13/P313556	Bel
saao-saa13/P313638	Aššur
saao-saa13/P313638	Ištar
saao-saa13/P313638	Dumuzi
saao-saa13/P313650	Aššur
saao-saa13/P313650	Ištar
saao-saa13/P313650	Bel
saao-saa13/P313650	Nabu
saao-saa13/P313661	Nabu
saao-saa13/P313661	Marduk
saao-saa13/P313661	Aššur
saao-saa13/P313661	Ištar
saao-saa13/P313763	Aššur
saao-saa13/P313763	Sin
saao-saa13/P313763	Šamaš
saao-saa13/P313763	Bel
saao-saa13/P313763	Zarpanitu
saao-saa13/P313763	Nabu
saao-saa13/P313763	Tašmetu
saao-saa13/P313804	Mullissu
saao-saa13/P313804	Šeruʾa
saao-saa13/P313804	Aššur
saao-saa13/P313913	Aššur
saao-saa13/P313913	Ištar
saao-saa13/P314308	Bel
saao-saa13/P314308	Nabu
saao-saa13/P314315	Ningal
saao-saa13/P314315	Šamaš
saao-saa13/P314330	Sin
saao-saa13/P314330	Ningal
saao-saa13/P314330	Nusku
saao-saa13/P314330	Šamaš
saao-saa13/P314330	Aya
saao-saa13/P314366	Bel
saao-saa13/P314366	Nabu
saao-saa13/P314378	Aššur
saao-saa13/P314378	Ištar
saao-saa13/P314378	Nabu
saao-saa13/P314378	Marduk
saao-saa13/P334011	Nabu
saao-saa13/P334011	Marduk
saao-saa13/P334012	Nabu
saao-saa13/P334012	Marduk
saao-saa13/P334012	Aššur
saao-saa13/P334014	Nabu
saao-saa13/P334014	Marduk
saao-saa13/P334015	Nabu
saao-saa13/P334015	Marduk
saao-saa13/P334016	Nabu
saao-saa13/P334016	Marduk
saao-saa13/P334016	Bel
saao-saa13/P334017	Nabu
saao-saa13/P334017	Marduk
saao-saa13/P334018	Nabu
saao-saa13/P334018	Marduk
saao-saa13/P334018	Aššur
saao-saa13/P334018	Bel
saao-saa13/P334018	Sin
saao-saa13/P334018	Šamaš
saao-saa13/P334018	Ninurta
saao-saa13/P334018	Nergal
saao-saa13/P334019	Nabu
saao-saa13/P334019	Marduk
saao-saa13/P334021	Nabu
saao-saa13/P334021	Marduk
saao-saa13/P334061	Aššur
saao-saa13/P334061	Sin
saao-saa13/P334061	Šamaš
saao-saa13/P334061	Marduk
saao-saa13/P334061	Zarpanitu
saao-saa13/P334061	Nabu
saao-saa13/P334061	Tašmetu
saao-saa13/P334061	Ištar
saao-saa13/P334062	Aššur
saao-saa13/P334062	Šamaš
saao-saa13/P334062	Bel
saao-saa13/P334062	Zarpanitu
saao-saa13/P334062	Nabu
saao-saa13/P334062	Tašmetu
saao-saa13/P334062	Ištar
saao-saa13/P334063	Aššur
saao-saa13/P334063	Sin
saao-saa13/P334063	Šamaš
saao-saa13/P334063	Marduk
saao-saa13/P334063	Zarpanitu
saao-saa13/P334063	Nabu
saao-saa13/P334063	Tašmetu
saao-saa13/P334063	Ištar
saao-saa13/P334064	Nabu
saao-saa13/P334064	Marduk
saao-saa13/P334064	Sin
saao-saa13/P334067	Aššur
saao-saa13/P334067	Marduk
saao-saa13/P334067	Zarpanitu
saao-saa13/P334067	Nabu
saao-saa13/P334067	Tašmetu
saao-saa13/P334067	Nanaya
saao-saa13/P334067	Bel
saao-saa13/P334067	Beltiya
saao-saa13/P334068	Aššur
saao-saa13/P334068	Marduk
saao-saa13/P334068	Zarpanitu
saao-saa13/P334068	Nabu
saao-saa13/P334068	Tašmetu
saao-saa13/P334068	Nanaya
saao-saa13/P334068	Bel
saao-saa13/P334095	Aššur
saao-saa13/P334095	Mullissu
saao-saa13/P334095	Nabu
saao-saa13/P334095	Marduk
saao-saa13/P334098	Aššur
saao-saa13/P334098	Ištar
saao-saa13/P334121	Bel
saao-saa13/P334121	Nabu
saao-saa13/P334122	Aššur
saao-saa13/P334122	Ištar
saao-saa13/P334122	Nabu
saao-saa13/P334122	Marduk
saao-saa13/P334129	Nabu
saao-saa13/P334129	Marduk
saao-saa13/P334130	Aššur
saao-saa13/P334130	Mullissu
saao-saa13/P334147	Nabu
saao-saa13/P334147	Marduk
saao-saa13/P334153	Aššur
saao-saa13/P334153	Ištar
saao-saa13/P334156	Aššur
saao-saa13/P334156	Mullissu
saao-saa13/P334156	Nabu
saao-saa13/P334159	Aššur
saao-saa13/P334159	Ištar
saao-saa13/P334242	Nabu
saao-saa13/P334242	Marduk
saao-saa13/P334242	Tašmetu
saao-saa13/P334243	Nabu
saao-saa13/P334243	Marduk
saao-saa13/P334244	Nabu
saao-saa13/P334244	Marduk
saao-saa13/P334244	Tašmetu
saao-saa13/P334247	Nabu
saao-saa13/P334247	Marduk
saao-saa13/P334247	Bel
saao-saa13/P334247	Nergal
saao-saa13/P334248	Nabu
saao-saa13/P334248	Marduk
saao-saa13/P334249	Nabu
saao-saa13/P334249	Marduk
saao-saa13/P334250	Nabu
saao-saa13/P334250	Marduk
saao-saa13/P334251	Nabu
saao-saa13/P334251	Marduk
saao-saa13/P334252	Nabu
saao-saa13/P334252	Marduk
saao-saa13/P334253	Aššur
saao-saa13/P334253	Sin
saao-saa13/P334253	Šamaš
saao-saa13/P334253	Bel
saao-saa13/P334253	Nabu
saao-saa13/P334268	Nabu
saao-saa13/P334268	Marduk
saao-saa13/P334269	Nabu
saao-saa13/P334269	Marduk
saao-saa13/P334270	Nabu
saao-saa13/P334270	Marduk
saao-saa13/P334293	Aššur
saao-saa13/P334293	Sin
saao-saa13/P334293	Šamaš
saao-saa13/P334293	Marduk
saao-saa13/P334293	Zarpanitu
saao-saa13/P334293	Nabu
saao-saa13/P334293	Tašmetu
saao-saa13/P334293	Ištar
saao-saa13/P334293	Adad
saao-saa13/P334294	Nabu
saao-saa13/P334294	Marduk
saao-saa13/P334304	Nabu
saao-saa13/P334304	Marduk
saao-saa13/P334319	Bel
saao-saa13/P334319	Nabu
saao-saa13/P334319	Nergal
saao-saa13/P334324	Marduk
saao-saa13/P334324	Zarpanitu
saao-saa13/P334324	Nabu
saao-saa13/P334324	Tašmetu
saao-saa13/P334324	Bel
saao-saa13/P334327	Nabu
saao-saa13/P334327	Marduk
saao-saa13/P334340	Ninurta
saao-saa13/P334340	Enlil
saao-saa13/P334340	Aššur
saao-saa13/P334341	Aššur
saao-saa13/P334341	Sin
saao-saa13/P334341	Šamaš
saao-saa13/P334341	Bel
saao-saa13/P334341	Zarpanitu
saao-saa13/P334341	Nabu
saao-saa13/P334341	Tašmetu
saao-saa13/P334341	Ištar
saao-saa13/P334342	Aššur
saao-saa13/P334342	Sin
saao-saa13/P334342	Šamaš
saao-saa13/P334342	Bel
saao-saa13/P334342	Zarpanitu
saao-saa13/P334342	Nabu
saao-saa13/P334342	Tašmetu
saao-saa13/P334342	Ištar
saao-saa13/P334354	Nabu
saao-saa13/P334354	Marduk
saao-saa13/P334354	Aššur
saao-saa13/P334354	Ningal
saao-saa13/P334354	Sin
saao-saa13/P334354	Nusku
saao-saa13/P334354	Ištar
saao-saa13/P334362	Nabu
saao-saa13/P334362	Marduk
saao-saa13/P334364	Ištar
saao-saa13/P334364	Aššur
saao-saa13/P334368	Nabu
saao-saa13/P334368	Marduk
saao-saa13/P334370	Nabu
saao-saa13/P334370	Marduk
saao-saa13/P334371	Nabu
saao-saa13/P334371	Marduk
saao-saa13/P334383	Bel
saao-saa13/P334383	Nabu
saao-saa13/P334391	Nabu
saao-saa13/P334391	Marduk
saao-saa13/P334391	Tašmetu
saao-saa13/P334395	Nabu
saao-saa13/P334395	Marduk
saao-saa13/P334414	Nabu
saao-saa13/P334414	Marduk
saao-saa13/P334419	Aššur
saao-saa13/P334419	Sin
saao-saa13/P334419	Šamaš
saao-saa13/P334419	Marduk
saao-saa13/P334419	Zarpanitu
saao-saa13/P334419	Nabu
saao-saa13/P334419	Tašmetu
saao-saa13/P334419	Ištar
saao-saa13/P334423	Šamaš
saao-saa13/P334423	Aššur
saao-saa13/P334438	Nabu
saao-saa13/P334438	Marduk
saao-saa13/P334449	Nabu
saao-saa13/P334449	Marduk
saao-saa13/P334449	Sin
saao-saa13/P334449	Šamaš
saao-saa13/P334449	Išum
saao-saa13/P334449	Nergal
saao-saa13/P334466	Aššur
saao-saa13/P334466	Šamaš
saao-saa13/P334466	Bel
saao-saa13/P334466	Zarpanitu
saao-saa13/P334466	Nabu
saao-saa13/P334466	Tašmetu
saao-saa13/P334466	Ištar
saao-saa13/P334480	Nabu
saao-saa13/P334480	Marduk
saao-saa13/P334481	Nabu
saao-saa13/P334481	Marduk
saao-saa13/P334484	Nabu
saao-saa13/P334484	Marduk
saao-saa13/P334503	Nabu
saao-saa13/P334503	Marduk
saao-saa13/P334513	Nabu
saao-saa13/P334513	Marduk
saao-saa13/P334513	Aššur
saao-saa13/P334514	Nabu
saao-saa13/P334514	Marduk
saao-saa13/P334515	Nabu
saao-saa13/P334515	Marduk
saao-saa13/P334516	Nabu
saao-saa13/P334516	Marduk
saao-saa13/P334523	Nabu
saao-saa13/P334523	Marduk
saao-saa13/P334524	Nabu
saao-saa13/P334524	Marduk
saao-saa13/P334542	Nabu
saao-saa13/P334542	Marduk
saao-saa13/P334585	Aššur
saao-saa13/P334585	Sin
saao-saa13/P334585	Šamaš
saao-saa13/P334585	Nabu
saao-saa13/P334585	Marduk
saao-saa13/P334591	Nabu
saao-saa13/P334591	Marduk
saao-saa13/P334591	Tašmetu
saao-saa13/P334593	Marduk
saao-saa13/P334593	Zarpanitu
saao-saa13/P334603	Aššur
saao-saa13/P334603	Sin
saao-saa13/P334603	Šamaš
saao-saa13/P334603	Nabu
saao-saa13/P334603	Marduk
saao-saa13/P334603	Ištar
saao-saa13/P334611	Nabu
saao-saa13/P334611	Marduk
saao-saa13/P334611	Sin
saao-saa13/P334611	Ištar
saao-saa13/P334611	Aššur
saao-saa13/P334641	Nabu
saao-saa13/P334641	Tašmetu
saao-saa13/P334641	Marduk
saao-saa13/P334641	Bel
saao-saa13/P334641	Uraš
saao-saa13/P334647	Nabu
saao-saa13/P334647	Marduk
saao-saa13/P334647	Bel
saao-saa13/P334651	Aššur
saao-saa13/P334651	Sin
saao-saa13/P334651	Šamaš
saao-saa13/P334651	Marduk
saao-saa13/P334651	Zarpanitu
saao-saa13/P334651	Nabu
saao-saa13/P334651	Tašmetu
saao-saa13/P334651	Ištar
saao-saa13/P334651	Bel
saao-saa13/P334652	Nabu
saao-saa13/P334652	Marduk
saao-saa13/P334653	Nabu
saao-saa13/P334653	Marduk
saao-saa13/P334657	Aššur
saao-saa13/P334657	Sin
saao-saa13/P334657	Šamaš
saao-saa13/P334657	Bel
saao-saa13/P334657	Nabu
saao-saa13/P334657	Ištar
saao-saa13/P334682	Aššur
saao-saa13/P334682	Bel
saao-saa13/P334682	Nabu
saao-saa13/P334682	Sin
saao-saa13/P334682	Šamaš
saao-saa13/P334682	Ištar
saao-saa13/P334706	Sin
saao-saa13/P334706	Nabu
saao-saa13/P334706	Marduk
saao-saa13/P334706	Mullissu
saao-saa13/P334730	Aššur
saao-saa13/P334730	Sin
saao-saa13/P334730	Šamaš
saao-saa13/P334730	Bel
saao-saa13/P334730	Nabu
saao-saa13/P334730	Ištar
saao-saa13/P334730	Mullissu
saao-saa13/P334732	Aššur
saao-saa13/P334732	Šamaš
saao-saa13/P334732	Ištar
saao-saa13/P334735	Aššur
saao-saa13/P334735	Sin
saao-saa13/P334735	Šamaš
saao-saa13/P334735	Ištar
saao-saa13/P334743	Nabu
saao-saa13/P334743	Marduk
saao-saa13/P334746	Aššur
saao-saa13/P334746	Sin
saao-saa13/P334746	Šamaš
saao-saa13/P334746	Marduk
saao-saa13/P334746	Zarpanitu
saao-saa13/P334746	Nabu
saao-saa13/P334746	Tašmetu
saao-saa13/P334746	Ištar
saao-saa13/P334752	Aššur
saao-saa13/P334752	Bel
saao-saa13/P334752	Nabu
saao-saa13/P334752	Sin
saao-saa13/P334752	Šamaš
saao-saa13/P334752	Ištar
saao-saa13/P334755	Aššur
saao-saa13/P334755	Sin
saao-saa13/P334755	Šamaš
saao-saa13/P334755	Bel
saao-saa13/P334755	Zarpanitu
saao-saa13/P334755	Nabu
saao-saa13/P334755	Tašmetu
saao-saa13/P334755	Ištar
saao-saa13/P334756	Nabu
saao-saa13/P334756	Marduk
saao-saa13/P334759	Nabu
saao-saa13/P334759	Marduk
saao-saa13/P334769	Aššur
saao-saa13/P334769	Sin
saao-saa13/P334769	Šamaš
saao-saa13/P334769	Bel
saao-saa13/P334769	Nabu
saao-saa13/P334769	Ištar
saao-saa13/P334784	Sin
saao-saa13/P334784	Ningal
saao-saa13/P334800	Aššur
saao-saa13/P334800	Sin
saao-saa13/P334800	Šamaš
saao-saa13/P334800	Bel
saao-saa13/P334800	Nabu
saao-saa13/P334800	Ištar
saao-saa13/P334801	Aššur
saao-saa13/P334801	Marduk
saao-saa13/P334801	Zarpanitu
saao-saa13/P334801	Nabu
saao-saa13/P334801	Tašmetu
saao-saa13/P334801	Nanaya
saao-saa13/P334803	Aššur
saao-saa13/P334803	Lisikutu
saao-saa13/P334803	Nergal
saao-saa13/P334803	Marduk
saao-saa13/P334803	Šamaš
saao-saa13/P334809	Nabu
saao-saa13/P334809	Marduk
saao-saa13/P334815	Bel
saao-saa13/P334815	Nabu
saao-saa13/P334817	Bel
saao-saa13/P334817	Mullissu
saao-saa13/P334817	Aššur
saao-saa13/P334817	Ištar
saao-saa13/P334871	Marduk
saao-saa13/P334871	Zarpanitu
saao-saa13/P334875	Nabu
saao-saa13/P334875	Marduk
saao-saa13/P334878	Aššur
saao-saa13/P334878	Bel
saao-saa13/P334878	Nabu
saao-saa13/P334878	Sin
saao-saa13/P334878	Šamaš
saao-saa13/P334878	Ištar
saao-saa13/P334880	Aššur
saao-saa13/P334880	Ištar
saao-saa13/P334880	Bel
saao-saa13/P334880	Nabu
saao-saa13/P334880	Ea
saao-saa13/P334893	Aššur
saao-saa13/P334893	Ištar
saao-saa13/P334900	Nabu
saao-saa13/P334900	Marduk
saao-saa13/P336737	Nabu
saao-saa13/P336737	Marduk
saao-saa13/P336737	Bel
saao-saa13/P336737	Šeruʾa
saao-saa13/P336800	Adad
saao-saa13/P336800	Šala
saao-saa14/P224975	Aššur
saao-saa14/P224975	Šamaš
saao-saa14/P335114	Aššur
saao-saa14/P335114	Šamaš
saao-saa14/P335163	Bel
saao-saa14/P335163	Ištar
saao-saa14/P335255	Ištar
saao-saa14/P335255	Ninurta
saao-saa14/P335255	Belet-ṣeri
saao-saa14/P335266	Aššur
saao-saa14/P335266	Šamaš
saao-saa14/P335280	Sin
saao-saa14/P335280	Nergal
saao-saa14/P335333	Ningal
saao-saa14/P335333	Sin
saao-saa14/P335357	Kusu
saao-saa14/P335357	Ištar
saao-saa14/P335404	Ištar
saao-saa14/P335404	Aššur
saao-saa14/P335404	Nergal
saao-saa14/P335424	Ištar
saao-saa14/P335424	Aššur
saao-saa14/P335424	Nergal
saao-saa14/P335436	Aššur
saao-saa14/P335436	Nergal
saao-saa14/P335488	Aššur
saao-saa14/P335488	Ištar
saao-saa14/P335536	Šamaš
saao-saa14/P335536	Aššur
saao-saa14/P335536	Sin
saao-saa14/P335536	Bel
saao-saa14/P335536	Nabu
saao-saa14/P335654	Adad
saao-saa14/P335654	Šamaš
saao-saa14/P335948	Ningal
saao-saa14/P335948	Sin
saao-saa14/P335965	Ninurta
saao-saa14/P335965	Aššur
saao-saa14/P335965	Nergal
saao-saa14/P336013	Aššur
saao-saa14/P336013	Šamaš
saao-saa14/P336013	Bel
saao-saa14/P336013	Nabu
saao-saa14/P336741	Ištar
saao-saa14/P336741	Aššur
saao-saa14/P336741	Nergal
saao-saa14/P336749	Aššur
saao-saa14/P336749	Nergal
saao-saa14/P337161	Aššur
saao-saa14/P337161	Šamaš
saao-saa16/P238494	Nabu
saao-saa16/P238494	Marduk
saao-saa16/P313431	Aššur
saao-saa16/P313431	Šamaš
saao-saa16/P313431	Bel
saao-saa16/P313431	Nabu
saao-saa16/P313431	Nergal
saao-saa16/P313431	Ištar
saao-saa16/P313432	Bel
saao-saa16/P313432	Belet
saao-saa16/P313432	Nabu
saao-saa16/P313432	Tašmetu
saao-saa16/P313432	Ištar
saao-saa16/P313432	Mullissu
saao-saa16/P313441	Nabu
saao-saa16/P313441	Marduk
saao-saa16/P313461	Ištar
saao-saa16/P313461	Sin
saao-saa16/P313461	Šamaš
saao-saa16/P313485	Nabu
saao-saa16/P313485	Marduk
saao-saa16/P313528	Nabu
saao-saa16/P313528	Marduk
saao-saa16/P313533	Bel
saao-saa16/P313533	Belet
saao-saa16/P313533	Nabu
